Word 1	Word 2	Count	perMillion
designer	for 	401	1.862098250851
earned	run 	401	1.862098250851
efficiency	in 	401	1.862098250851
ensuing	battle 	401	1.862098250851
entity	that 	401	1.862098250851
ferry	to 	401	1.862098250851
fixed	at 	401	1.862098250851
flying	boats 	401	1.862098250851
Francis	Ford 	401	1.862098250851
fulfill	his 	401	1.862098250851
fully	in 	401	1.862098250851
gathered	a 	401	1.862098250851
generation	was 	401	1.862098250851
Greek	letter 	401	1.862098250851
Hitler	in 	401	1.862098250851
Howard	Taft 	401	1.862098250851
imagery	and 	401	1.862098250851
integrated	in 	401	1.862098250851
Jay	and 	401	1.862098250851
latitude	of 	401	1.862098250851
mean	and 	401	1.862098250851
mineral	resources 	401	1.862098250851
Minnesota	in 	401	1.862098250851
municipal	seat 	401	1.862098250851
My	Favorite 	401	1.862098250851
Northwest	Territory 	401	1.862098250851
Philip	was 	401	1.862098250851
plagued	the 	401	1.862098250851
plantations	in 	401	1.862098250851
prizes	for 	401	1.862098250851
procedure	was 	401	1.862098250851
profile	in 	401	1.862098250851
publicity	for 	401	1.862098250851
question	that 	401	1.862098250851
raids	in 	401	1.862098250851
reflective	of 	401	1.862098250851
reopened	as 	401	1.862098250851
represented	an 	401	1.862098250851
request	and 	401	1.862098250851
reserve	team 	401	1.862098250851
responsibilities	for 	401	1.862098250851
rest	are 	401	1.862098250851
restaurant	chain 	401	1.862098250851
script	in 	401	1.862098250851
siblings	were 	401	1.862098250851
Tennessee	Valley 	401	1.862098250851
Terry	and 	401	1.862098250851
thrown	from 	401	1.862098250851
Training	Command 	401	1.862098250851
trouble	and 	401	1.862098250851
undertook	to 	401	1.862098250851
Virginia	Woolf 	401	1.862098250851
visibility	of 	401	1.862098250851
wheels	were 	401	1.862098250851
Although	often 	400	1.857454614315
America's	Cup 	400	1.857454614315
anything	like 	400	1.857454614315
Archbishopric	of 	400	1.857454614315
augment	the 	400	1.857454614315
August	in 	400	1.857454614315
Battlestar	Galactica 	400	1.857454614315
believes	he 	400	1.857454614315
broken	off 	400	1.857454614315
charge	the 	400	1.857454614315
chemical	properties 	400	1.857454614315
civilian	casualties 	400	1.857454614315
containing	all 	400	1.857454614315
crash	and 	400	1.857454614315
crash	site 	400	1.857454614315
Czechoslovakia	and 	400	1.857454614315
Davies	and 	400	1.857454614315
desert	in 	400	1.857454614315
developing	nations 	400	1.857454614315
diplomatic	missions 	400	1.857454614315
distribution	function 	400	1.857454614315
emissions	of 	400	1.857454614315
encased	in 	400	1.857454614315
engaged	with 	400	1.857454614315
extermination	of 	400	1.857454614315
Festival	with 	400	1.857454614315
flowing	from 	400	1.857454614315
folk	dance 	400	1.857454614315
Foreign	Minister 	400	1.857454614315
freight	train 	400	1.857454614315
gathered	by 	400	1.857454614315
hear	a 	400	1.857454614315
immediate	vicinity 	400	1.857454614315
Independent	Television 	400	1.857454614315
initially	released 	400	1.857454614315
keen	on 	400	1.857454614315
Labor	government 	400	1.857454614315
leader	from 	400	1.857454614315
Lincoln	Highway 	400	1.857454614315
Major	General 	400	1.857454614315
mansion	and 	400	1.857454614315
mind	control 	400	1.857454614315
mind	in 	400	1.857454614315
Mr.	and 	400	1.857454614315
Newton	and 	400	1.857454614315
nickname	was 	400	1.857454614315
participants	of 	400	1.857454614315
productivity	and 	400	1.857454614315
propose	a 	400	1.857454614315
publishing	his 	400	1.857454614315
Purple	Heart 	400	1.857454614315
purpose	for 	400	1.857454614315
raids	against 	400	1.857454614315
remote	sensing 	400	1.857454614315
resident	and 	400	1.857454614315
sailing	to 	400	1.857454614315
sanctions	against 	400	1.857454614315
science	education 	400	1.857454614315
Seller	list 	400	1.857454614315
soft	tissue 	400	1.857454614315
sufficiently	large 	400	1.857454614315
tasks	and 	400	1.857454614315
terminally	ill 	400	1.857454614315
texts	from 	400	1.857454614315
Thames	in 	400	1.857454614315
traditionally	a 	400	1.857454614315
Treasury	and 	400	1.857454614315
tutor	to 	400	1.857454614315
unusual	and 	400	1.857454614315
Venus	and 	400	1.857454614315
voices	and 	400	1.857454614315
youngest	player 	400	1.857454614315
accessing	the 	399	1.852810977780
achieved	this 	399	1.852810977780
acquiring	a 	399	1.852810977780
administrator	and 	399	1.852810977780
airport	of 	399	1.852810977780
attacked	him 	399	1.852810977780
backdrop	for 	399	1.852810977780
Bel	Air 	399	1.852810977780
Billboard	charts 	399	1.852810977780
Britain	by 	399	1.852810977780
cannot	afford 	399	1.852810977780
Cape	Fear 	399	1.852810977780
Computer	Gaming 	399	1.852810977780
configuration	is 	399	1.852810977780
context	is 	399	1.852810977780
controls	on 	399	1.852810977780
decisively	defeated 	399	1.852810977780
delivers	a 	399	1.852810977780
difference	being 	399	1.852810977780
disc	and 	399	1.852810977780
electricity	in 	399	1.852810977780
figures	to 	399	1.852810977780
flat	major 	399	1.852810977780
fundamentals	of 	399	1.852810977780
gallery	is 	399	1.852810977780
historic	center 	399	1.852810977780
hot	dogs 	399	1.852810977780
Inc.	The 	399	1.852810977780
indebted	to 	399	1.852810977780
Indians	to 	399	1.852810977780
ineligible	to 	399	1.852810977780
instituted	the 	399	1.852810977780
instructed	by 	399	1.852810977780
instruments	for 	399	1.852810977780
intake	manifold 	399	1.852810977780
invisible	to 	399	1.852810977780
Jethro	Tull 	399	1.852810977780
Lois	Lane 	399	1.852810977780
majoring	in 	399	1.852810977780
matches	to 	399	1.852810977780
meets	in 	399	1.852810977780
mining	of 	399	1.852810977780
missionaries	in 	399	1.852810977780
moratorium	on 	399	1.852810977780
normal	life 	399	1.852810977780
nose	of 	399	1.852810977780
objects	or 	399	1.852810977780
offers	many 	399	1.852810977780
On	Mr. 	399	1.852810977780
operates	an 	399	1.852810977780
Operation	Enduring 	399	1.852810977780
Opus	Dei 	399	1.852810977780
outstanding	contribution 	399	1.852810977780
peaceful	and 	399	1.852810977780
planets	in 	399	1.852810977780
policy	makers 	399	1.852810977780
precipitation	in 	399	1.852810977780
principal	and 	399	1.852810977780
projective	plane 	399	1.852810977780
railways	were 	399	1.852810977780
recently	a 	399	1.852810977780
Regional	Park 	399	1.852810977780
related	issues 	399	1.852810977780
rides	and 	399	1.852810977780
risks	and 	399	1.852810977780
roads	of 	399	1.852810977780
Robert	was 	399	1.852810977780
schedule	in 	399	1.852810977780
settings	and 	399	1.852810977780
slogan	was 	399	1.852810977780
stock	price 	399	1.852810977780
strategies	and 	399	1.852810977780
structures	on 	399	1.852810977780
submarine	and 	399	1.852810977780
suicide	of 	399	1.852810977780
sword	in 	399	1.852810977780
Teutonic	Order 	399	1.852810977780
umbrella	of 	399	1.852810977780
windows	are 	399	1.852810977780
Wing	at 	399	1.852810977780
absolutely	no 	398	1.848167341244
affiliate	in 	398	1.848167341244
Angel	and 	398	1.848167341244
apparently	a 	398	1.848167341244
bombed	by 	398	1.848167341244
bonds	in 	398	1.848167341244
ceased	production 	398	1.848167341244
concerns	were 	398	1.848167341244
constituents	of 	398	1.848167341244
contain	more 	398	1.848167341244
courses	on 	398	1.848167341244
debate	among 	398	1.848167341244
deference	to 	398	1.848167341244
describe	it 	398	1.848167341244
embryonic	stem 	398	1.848167341244
flags	and 	398	1.848167341244
future	as 	398	1.848167341244
future	husband 	398	1.848167341244
Heritage	Foundation 	398	1.848167341244
honor	to 	398	1.848167341244
humans	is 	398	1.848167341244
illuminated	by 	398	1.848167341244
immediate	aftermath 	398	1.848167341244
individual	rights 	398	1.848167341244
Intercontinental	Championship 	398	1.848167341244
Jeff	Beck 	398	1.848167341244
lakes	of 	398	1.848167341244
linguistic	and 	398	1.848167341244
mouth	is 	398	1.848167341244
NFC	Championship 	398	1.848167341244
passing	over 	398	1.848167341244
past	as 	398	1.848167341244
performer	and 	398	1.848167341244
phenomenon	that 	398	1.848167341244
plateau	of 	398	1.848167341244
polar	bears 	398	1.848167341244
posted	in 	398	1.848167341244
predators	of 	398	1.848167341244
prestige	and 	398	1.848167341244
prohibited	in 	398	1.848167341244
reviewed	in 	398	1.848167341244
rockets	and 	398	1.848167341244
semi	final 	398	1.848167341244
speaker	is 	398	1.848167341244
strike	a 	398	1.848167341244
Study	Group 	398	1.848167341244
successor	in 	398	1.848167341244
sustain	a 	398	1.848167341244
tools	in 	398	1.848167341244
transmitted	from 	398	1.848167341244
turns	north 	398	1.848167341244
variations	are 	398	1.848167341244
venture	into 	398	1.848167341244
Victoria	University 	398	1.848167341244
violates	the 	398	1.848167341244
Winter	Olympic 	398	1.848167341244
wool	and 	398	1.848167341244
writings	in 	398	1.848167341244
abuses	of 	397	1.843523704708
adjustment	of 	397	1.843523704708
arguments	against 	397	1.843523704708
Bald	Eagle 	397	1.843523704708
brass	and 	397	1.843523704708
briefly	at 	397	1.843523704708
bulletin	board 	397	1.843523704708
chemical	industry 	397	1.843523704708
Clinton	was 	397	1.843523704708
coat	and 	397	1.843523704708
commonplace	in 	397	1.843523704708
Contra	Costa 	397	1.843523704708
criteria	of 	397	1.843523704708
decreased	the 	397	1.843523704708
developments	and 	397	1.843523704708
double	bond 	397	1.843523704708
endemic	species 	397	1.843523704708
exactly	like 	397	1.843523704708
file	for 	397	1.843523704708
foreword	to 	397	1.843523704708
fund	of 	397	1.843523704708
grouped	with 	397	1.843523704708
Hiroshima	and 	397	1.843523704708
indigenous	languages 	397	1.843523704708
infection	is 	397	1.843523704708
inside	an 	397	1.843523704708
inspiration	of 	397	1.843523704708
Internet	in 	397	1.843523704708
Italy	as 	397	1.843523704708
journey	into 	397	1.843523704708
Long	live 	397	1.843523704708
Margrave	of 	397	1.843523704708
me	on 	397	1.843523704708
minimizing	the 	397	1.843523704708
mixed	race 	397	1.843523704708
motivated	to 	397	1.843523704708
officials	at 	397	1.843523704708
opportunity	and 	397	1.843523704708
park	contains 	397	1.843523704708
Perry	and 	397	1.843523704708
poised	to 	397	1.843523704708
pool	is 	397	1.843523704708
procedure	of 	397	1.843523704708
proven	by 	397	1.843523704708
puts	on 	397	1.843523704708
races	at 	397	1.843523704708
rediscovered	in 	397	1.843523704708
repository	of 	397	1.843523704708
requires	more 	397	1.843523704708
roles	are 	397	1.843523704708
roughly	one 	397	1.843523704708
scale	production 	397	1.843523704708
Social	Affairs 	397	1.843523704708
solid	waste 	397	1.843523704708
stated	it 	397	1.843523704708
tactics	to 	397	1.843523704708
technologies	are 	397	1.843523704708
unique	style 	397	1.843523704708
variety	in 	397	1.843523704708
venues	and 	397	1.843523704708
vocational	school 	397	1.843523704708
volcanic	eruptions 	397	1.843523704708
window	to 	397	1.843523704708
Alice	Springs 	396	1.838880068172
apart	in 	396	1.838880068172
authorities	for 	396	1.838880068172
Bad	Boy 	396	1.838880068172
barracks	and 	396	1.838880068172
boxes	of 	396	1.838880068172
boys	to 	396	1.838880068172
Bush	received 	396	1.838880068172
commissioners	are 	396	1.838880068172
Constantine	I 	396	1.838880068172
contained	two 	396	1.838880068172
crop	of 	396	1.838880068172
cultural	studies 	396	1.838880068172
defining	a 	396	1.838880068172
designation	as 	396	1.838880068172
despite	losing 	396	1.838880068172
difference	to 	396	1.838880068172
distances	to 	396	1.838880068172
diversion	of 	396	1.838880068172
doctor	to 	396	1.838880068172
easy	and 	396	1.838880068172
evaluation	and 	396	1.838880068172
existed	until 	396	1.838880068172
February	of 	396	1.838880068172
fifth	round 	396	1.838880068172
finals	to 	396	1.838880068172
finitely	many 	396	1.838880068172
Force	One 	396	1.838880068172
forest	fires 	396	1.838880068172
Fourth	Test 	396	1.838880068172
fully	functional 	396	1.838880068172
Heritage	List 	396	1.838880068172
honors	and 	396	1.838880068172
Hot	Rod 	396	1.838880068172
Imperial	forces 	396	1.838880068172
impetus	to 	396	1.838880068172
instructions	and 	396	1.838880068172
intercepted	a 	396	1.838880068172
internal	organs 	396	1.838880068172
Iron	Chef 	396	1.838880068172
Jones	is 	396	1.838880068172
jump	in 	396	1.838880068172
Let's	Go 	396	1.838880068172
lists	and 	396	1.838880068172
male	of 	396	1.838880068172
Mark	Antony 	396	1.838880068172
Mounted	Rifles 	396	1.838880068172
MP	and 	396	1.838880068172
navigate	the 	396	1.838880068172
NHL	history 	396	1.838880068172
Nicholas	I 	396	1.838880068172
noted	a 	396	1.838880068172
occurs	between 	396	1.838880068172
orbit	is 	396	1.838880068172
organ	was 	396	1.838880068172
placing	them 	396	1.838880068172
plants	such 	396	1.838880068172
plaque	at 	396	1.838880068172
politics	for 	396	1.838880068172
precious	stones 	396	1.838880068172
proper	name 	396	1.838880068172
prove	a 	396	1.838880068172
purchased	land 	396	1.838880068172
questions	on 	396	1.838880068172
rebirth	of 	396	1.838880068172
reflecting	an 	396	1.838880068172
relocate	the 	396	1.838880068172
renaissance	in 	396	1.838880068172
samples	and 	396	1.838880068172
Sea	King 	396	1.838880068172
Siberia	and 	396	1.838880068172
sponsors	of 	396	1.838880068172
spoof	of 	396	1.838880068172
sporting	event 	396	1.838880068172
strata	of 	396	1.838880068172
suburb	is 	396	1.838880068172
transformation	into 	396	1.838880068172
Tribunal	for 	396	1.838880068172
tropical	rainforest 	396	1.838880068172
tubes	and 	396	1.838880068172
Watergate	scandal 	396	1.838880068172
When	war 	396	1.838880068172
Works	Progress 	396	1.838880068172
writings	are 	396	1.838880068172
zones	in 	396	1.838880068172
access	by 	395	1.834236431637
address	at 	395	1.834236431637
alcohol	content 	395	1.834236431637
alumni	and 	395	1.834236431637
Aretha	Franklin 	395	1.834236431637
arguments	and 	395	1.834236431637
attend	school 	395	1.834236431637
attended	his 	395	1.834236431637
beds	of 	395	1.834236431637
belief	system 	395	1.834236431637
Bennett	and 	395	1.834236431637
bowl	games 	395	1.834236431637
brothers	who 	395	1.834236431637
Buffalo	and 	395	1.834236431637
buy	and 	395	1.834236431637
Caesar	and 	395	1.834236431637
cameras	were 	395	1.834236431637
Carrier	Air 	395	1.834236431637
citizen	and 	395	1.834236431637
conjectured	that 	395	1.834236431637
continuing	in 	395	1.834236431637
cost	effective 	395	1.834236431637
couple	married 	395	1.834236431637
courts	were 	395	1.834236431637
culminating	with 	395	1.834236431637
decreased	in 	395	1.834236431637
demolished	by 	395	1.834236431637
determine	who 	395	1.834236431637
detriment	of 	395	1.834236431637
economically	and 	395	1.834236431637
economy	as 	395	1.834236431637
ends	December 	395	1.834236431637
expertise	and 	395	1.834236431637
exponents	of 	395	1.834236431637
facility	of 	395	1.834236431637
factor	was 	395	1.834236431637
firing	the 	395	1.834236431637
formerly	owned 	395	1.834236431637
fortune	and 	395	1.834236431637
garrison	was 	395	1.834236431637
grow	on 	395	1.834236431637
hamlets	of 	395	1.834236431637
hesitant	to 	395	1.834236431637
Hop	Albums 	395	1.834236431637
ineligible	for 	395	1.834236431637
infectious	disease 	395	1.834236431637
intact	and 	395	1.834236431637
intermediate	between 	395	1.834236431637
inversely	proportional 	395	1.834236431637
jet	fighter 	395	1.834236431637
Kingdoms	period 	395	1.834236431637
leaves	for 	395	1.834236431637
lying	between 	395	1.834236431637
march	was 	395	1.834236431637
minor	in 	395	1.834236431637
piano	at 	395	1.834236431637
Portland	and 	395	1.834236431637
pursue	an 	395	1.834236431637
quickly	gained 	395	1.834236431637
raising	a 	395	1.834236431637
reconstructed	in 	395	1.834236431637
sanctuary	in 	395	1.834236431637
shock	to 	395	1.834236431637
Silver	Spring 	395	1.834236431637
similar	design 	395	1.834236431637
sing	and 	395	1.834236431637
SS	and 	395	1.834236431637
stone	from 	395	1.834236431637
supervising	the 	395	1.834236431637
surrendered	the 	395	1.834236431637
tea	is 	395	1.834236431637
telling	of 	395	1.834236431637
tells	that 	395	1.834236431637
terrestrial	television 	395	1.834236431637
utilizes	a 	395	1.834236431637
absorbed	in 	394	1.829592795101
AIDS	and 	394	1.829592795101
Alps	and 	394	1.829592795101
arrest	for 	394	1.829592795101
balls	in 	394	1.829592795101
bell	is 	394	1.829592795101
beyond	which 	394	1.829592795101
bonds	to 	394	1.829592795101
breaks	out 	394	1.829592795101
Buddhist	monks 	394	1.829592795101
classified	according 	394	1.829592795101
coalition	was 	394	1.829592795101
coastal	area 	394	1.829592795101
Common	Room 	394	1.829592795101
