Word 1	Word 2	Word 3	Count	perMillion
The	lake	has 	342	1.588123695240
the	nations	of 	342	1.588123695240
the	Niagara	River 	342	1.588123695240
the	objections	of 	342	1.588123695240
the	temple	and 	342	1.588123695240
the	Viceroyalty	of 	342	1.588123695240
theories	of	the 	342	1.588123695240
This	album	is 	342	1.588123695240
This	shows	that 	342	1.588123695240
threat	of	a 	342	1.588123695240
to	cover	a 	342	1.588123695240
to	undergo	a 	342	1.588123695240
Union	of	South 	342	1.588123695240
values	for	the 	342	1.588123695240
was	apprenticed	to 	342	1.588123695240
was	less	successful 	342	1.588123695240
was	sung	by 	342	1.588123695240
was	then	appointed 	342	1.588123695240
went	up	to 	342	1.588123695240
which	contained	a 	342	1.588123695240
which	translates	to 	342	1.588123695240
who	saw	the 	342	1.588123695240
William	of	Orange 	342	1.588123695240
a	decision	that 	341	1.583480058704
a	name	change 	341	1.583480058704
a	woman	and 	341	1.583480058704
acceded	to	the 	341	1.583480058704
all	part	of 	341	1.583480058704
also	considered	a 	341	1.583480058704
always	been	the 	341	1.583480058704
American	Red	Cross 	341	1.583480058704
and	after	that 	341	1.583480058704
and	Earl	of 	341	1.583480058704
and	easier	to 	341	1.583480058704
and	leaving	the 	341	1.583480058704
and	reduced	the 	341	1.583480058704
are	credited	with 	341	1.583480058704
are	known	in 	341	1.583480058704
back	up	to 	341	1.583480058704
back	with	a 	341	1.583480058704
Barack	Obama	with 	341	1.583480058704
be	of	a 	341	1.583480058704
be	removed	by 	341	1.583480058704
been	produced	in 	341	1.583480058704
blood	of	the 	341	1.583480058704
British	Virgin	Islands 	341	1.583480058704
brought	in	by 	341	1.583480058704
by	allowing	the 	341	1.583480058704
by	Queen	Victoria 	341	1.583480058704
by	several	other 	341	1.583480058704
by	trying	to 	341	1.583480058704
chance	of	a 	341	1.583480058704
Charter	of	Rights 	341	1.583480058704
clean	up	the 	341	1.583480058704
composed	in	the 	341	1.583480058704
confirmation	of	the 	341	1.583480058704
control	of	all 	341	1.583480058704
did	nothing	to 	341	1.583480058704
erected	at	the 	341	1.583480058704
example	is	a 	341	1.583480058704
expanded	to	the 	341	1.583480058704
flow	of	water 	341	1.583480058704
Force	during	the 	341	1.583480058704
Fox	News	Channel 	341	1.583480058704
frequently	used	to 	341	1.583480058704
from	all	parts 	341	1.583480058704
from	September	to 	341	1.583480058704
further	from	the 	341	1.583480058704
has	evolved	into 	341	1.583480058704
have	all	the 	341	1.583480058704
have	one	of 	341	1.583480058704
he	turned	down 	341	1.583480058704
helped	him	to 	341	1.583480058704
in	German	and 	341	1.583480058704
indigenous	people	of 	341	1.583480058704
initially	as	a 	341	1.583480058704
is	above	sea 	341	1.583480058704
is	east	of 	341	1.583480058704
it	belonged	to 	341	1.583480058704
join	him	in 	341	1.583480058704
lane	divided	highway 	341	1.583480058704
lead	ship	of 	341	1.583480058704
man	and	woman 	341	1.583480058704
more	successful	than 	341	1.583480058704
not	allow	for 	341	1.583480058704
of	heavy	metal 	341	1.583480058704
of	raw	materials 	341	1.583480058704
one	percent	of 	341	1.583480058704
opened	with	a 	341	1.583480058704
operation	with	the 	341	1.583480058704
period	during	which 	341	1.583480058704
played	the	character 	341	1.583480058704
player	ever	to 	341	1.583480058704
Post	Office	at 	341	1.583480058704
production	for	the 	341	1.583480058704
program	has	been 	341	1.583480058704
read	in	the 	341	1.583480058704
received	the	award 	341	1.583480058704
recorded	as	having 	341	1.583480058704
recurring	role	on 	341	1.583480058704
responsible	for	his 	341	1.583480058704
right	angles	to 	341	1.583480058704
role	during	the 	341	1.583480058704
royal	house	of 	341	1.583480058704
Russian	Academy	of 	341	1.583480058704
scored	the	winning 	341	1.583480058704
set	the	record 	341	1.583480058704
she	took	the 	341	1.583480058704
sponsored	by	Miss 	341	1.583480058704
ten	years	old 	341	1.583480058704
than	from	the 	341	1.583480058704
that	consisted	of 	341	1.583480058704
the	altar	of 	341	1.583480058704
the	courage	to 	341	1.583480058704
the	determinant	of 	341	1.583480058704
the	emancipation	of 	341	1.583480058704
the	fighting	in 	341	1.583480058704
the	Green	River 	341	1.583480058704
the	newspaper	was 	341	1.583480058704
the	Parliament	and 	341	1.583480058704
the	realities	of 	341	1.583480058704
the	seventh	season 	341	1.583480058704
them	that	they 	341	1.583480058704
then	again	in 	341	1.583480058704
though	it	may 	341	1.583480058704
to	contend	with 	341	1.583480058704
to	stimulate	the 	341	1.583480058704
usually	with	a 	341	1.583480058704
was	cut	from 	341	1.583480058704
was	paid	for 	341	1.583480058704
was	split	between 	341	1.583480058704
way	from	the 	341	1.583480058704
were	adopted	by 	341	1.583480058704
were	appointed	by 	341	1.583480058704
were	awarded	to 	341	1.583480058704
were	dominated	by 	341	1.583480058704
west	coast	and 	341	1.583480058704
which	consist	of 	341	1.583480058704
which	form	the 	341	1.583480058704
which	more	than 	341	1.583480058704
who	visited	the 	341	1.583480058704
wins	in	the 	341	1.583480058704
a	certificate	of 	340	1.578836422168
a	request	from 	340	1.578836422168
a	serious	threat 	340	1.578836422168
a	vital	part 	340	1.578836422168
a	widely	used 	340	1.578836422168
abide	by	the 	340	1.578836422168
Admiral	in	the 	340	1.578836422168
advised	him	to 	340	1.578836422168
after	receiving	the 	340	1.578836422168
after	they	have 	340	1.578836422168
album's	lead	single 	340	1.578836422168
Although	the	original 	340	1.578836422168
alumni	of	the 	340	1.578836422168
an	advertisement	for 	340	1.578836422168
an	album	with 	340	1.578836422168
and	crossed	the 	340	1.578836422168
and	Duchess	of 	340	1.578836422168
and	filled	with 	340	1.578836422168
and	follows	the 	340	1.578836422168
and	full	of 	340	1.578836422168
and	working	in 	340	1.578836422168
are	joined	by 	340	1.578836422168
are	offered	in 	340	1.578836422168
banner	of	the 	340	1.578836422168
be	perceived	as 	340	1.578836422168
been	in	existence 	340	1.578836422168
been	invited	to 	340	1.578836422168
buried	next	to 	340	1.578836422168
column	for	the 	340	1.578836422168
coming	on	as 	340	1.578836422168
doors	of	the 	340	1.578836422168
down	through	the 	340	1.578836422168
eighth	studio	album 	340	1.578836422168
Emperor	of	Japan 	340	1.578836422168
entered	into	force 	340	1.578836422168
erected	by	the 	340	1.578836422168
for	doing	so 	340	1.578836422168
for	this	album 	340	1.578836422168
France	and	England 	340	1.578836422168
had	led	the 	340	1.578836422168
has	remained	in 	340	1.578836422168
He	holds	a 	340	1.578836422168
hiding	in	the 	340	1.578836422168
how	it	was 	340	1.578836422168
immediately	north	of 	340	1.578836422168
in	any	form 	340	1.578836422168
in	Hyde	Park 	340	1.578836422168
in	last	place 	340	1.578836422168
in	shallow	water 	340	1.578836422168
into	three	groups 	340	1.578836422168
is	credited	for 	340	1.578836422168
is	found	at 	340	1.578836422168
island	off	the 	340	1.578836422168
It	featured	the 	340	1.578836422168
lead	vocals	on 	340	1.578836422168
more	emphasis	on 	340	1.578836422168
next	to	each 	340	1.578836422168
North	Atlantic	Treaty 	340	1.578836422168
Notice	that	the 	340	1.578836422168
of	Cape	Town 	340	1.578836422168
old	city	of 	340	1.578836422168
Oprah	Winfrey	Show 	340	1.578836422168
originally	released	on 	340	1.578836422168
primary	purpose	of 	340	1.578836422168
quality	of	its 	340	1.578836422168
record	and	a 	340	1.578836422168
retired	to	the 	340	1.578836422168
same	level	as 	340	1.578836422168
script	for	the 	340	1.578836422168
She	spent	the 	340	1.578836422168
States	and	other 	340	1.578836422168
Stock	Exchange	in 	340	1.578836422168
take	the	lead 	340	1.578836422168
that	forms	the 	340	1.578836422168
that	made	up 	340	1.578836422168
the	Christmas	season 	340	1.578836422168
the	configuration	of 	340	1.578836422168
the	controversy	surrounding 	340	1.578836422168
the	Hampton	Roads 	340	1.578836422168
the	hierarchy	of 	340	1.578836422168
the	instrument	is 	340	1.578836422168
The	nearest	railway 	340	1.578836422168
the	ones	who 	340	1.578836422168
the	signal	is 	340	1.578836422168
the	struggle	between 	340	1.578836422168
the	younger	son 	340	1.578836422168
their	new	home 	340	1.578836422168
times	by	the 	340	1.578836422168
to	ban	the 	340	1.578836422168
to	form	his 	340	1.578836422168
to	speak	at 	340	1.578836422168
to	withdraw	the 	340	1.578836422168
tower	and	the 	340	1.578836422168
trade	and	commerce 	340	1.578836422168
two	copies	of 	340	1.578836422168
very	successful	in 	340	1.578836422168
walked	out	of 	340	1.578836422168
was	abandoned	by 	340	1.578836422168
was	fired	by 	340	1.578836422168
were	estimated	to 	340	1.578836422168
which	a	person 	340	1.578836422168
which	one	of 	340	1.578836422168
which	tells	the 	340	1.578836422168
Witch	of	the 	340	1.578836422168
worked	hard	to 	340	1.578836422168
a	commercial	failure 	339	1.574192785632
a	genre	of 	339	1.574192785632
a	hero	of 	339	1.574192785632
a	homage	to 	339	1.574192785632
a	minor	hit 	339	1.574192785632
a	player	may 	339	1.574192785632
a	similar	situation 	339	1.574192785632
a	study	on 	339	1.574192785632
accepted	a	position 	339	1.574192785632
agent	in	the 	339	1.574192785632
and	insisted	that 	339	1.574192785632
and	kept	the 	339	1.574192785632
and	marked	the 	339	1.574192785632
and	mental	health 	339	1.574192785632
announced	his	candidacy 	339	1.574192785632
any	and	all 	339	1.574192785632
are	beginning	to 	339	1.574192785632
around	in	the 	339	1.574192785632
Arts	degree	from 	339	1.574192785632
be	enough	to 	339	1.574192785632
before	he	left 	339	1.574192785632
campus	is	the 	339	1.574192785632
church	of	Santa 	339	1.574192785632
considered	among	the 	339	1.574192785632
crops	such	as 	339	1.574192785632
currently	known	as 	339	1.574192785632
decision	to	leave 	339	1.574192785632
downstream	of	the 	339	1.574192785632
entered	service	with 	339	1.574192785632
established	during	the 	339	1.574192785632
exposed	to	a 	339	1.574192785632
extensions	of	the 	339	1.574192785632
extent	that	the 	339	1.574192785632
first	by	the 	339	1.574192785632
focused	more	on 	339	1.574192785632
for	all	but 	339	1.574192785632
from	her	husband 	339	1.574192785632
gave	it	the 	339	1.574192785632
given	over	to 	339	1.574192785632
I	had	been 	339	1.574192785632
if	the	person 	339	1.574192785632
image	on	the 	339	1.574192785632
International	Auto	Show 	339	1.574192785632
is	through	the 	339	1.574192785632
led	by	former 	339	1.574192785632
lists	of	the 	339	1.574192785632
look	for	a 	339	1.574192785632
National	Guard	and 	339	1.574192785632
National	Liberation	Front 	339	1.574192785632
next	six	years 	339	1.574192785632
of	economic	growth 	339	1.574192785632
of	Information	Technology 	339	1.574192785632
on	part	of 	339	1.574192785632
particles	in	the 	339	1.574192785632
perform	in	the 	339	1.574192785632
placed	in	an 	339	1.574192785632
Price	Is	Right 	339	1.574192785632
property	to	the 	339	1.574192785632
regular	season	with 	339	1.574192785632
Road	is	the 	339	1.574192785632
role	at	the 	339	1.574192785632
rooms	in	the 	339	1.574192785632
run	home	run 	339	1.574192785632
secret	of	the 	339	1.574192785632
should	always	be 	339	1.574192785632
that	people	who 	339	1.574192785632
the	Baltimore	Ravens 	339	1.574192785632
the	black	market 	339	1.574192785632
the	ceiling	of 	339	1.574192785632
the	conditions	for 	339	1.574192785632
the	estuary	of 	339	1.574192785632
the	Florida	Keys 	339	1.574192785632
The	genus	name 	339	1.574192785632
the	Greek	alphabet 	339	1.574192785632
the	immediate	vicinity 	339	1.574192785632
The	lawsuit	was 	339	1.574192785632
the	Marvel	Comics 	339	1.574192785632
the	pitch	of 	339	1.574192785632
the	power	plant 	339	1.574192785632
the	prices	of 	339	1.574192785632
the	retention	of 	339	1.574192785632
the	St.	Johns 	339	1.574192785632
This	caused	a 	339	1.574192785632
This	left	the 	339	1.574192785632
tier	of	the 	339	1.574192785632
to	accompany	him 	339	1.574192785632
to	Mexico	City 	339	1.574192785632
to	publish	his 	339	1.574192785632
to	remember	the 	339	1.574192785632
to	undertake	the 	339	1.574192785632
tried	unsuccessfully	to 	339	1.574192785632
was	fond	of 	339	1.574192785632
was	renovated	in 	339	1.574192785632
was	rescued	by 	339	1.574192785632
western	and	southern 	339	1.574192785632
wet	and	dry 	339	1.574192785632
which	accounts	for 	339	1.574192785632
wholly	owned	by 	339	1.574192785632
will	have	an 	339	1.574192785632
will	not	have 	339	1.574192785632
Wonders	of	the 	339	1.574192785632
working	relationship	with 	339	1.574192785632
written	and	illustrated 	339	1.574192785632
a	civil	engineer 	338	1.569549149097
a	popular	place 	338	1.569549149097
a	team	to 	338	1.569549149097
a	treaty	of 	338	1.569549149097
a	width	of 	338	1.569549149097
a	World	Championship 	338	1.569549149097
added	to	his 	338	1.569549149097
administration	of	President 	338	1.569549149097
advantages	and	disadvantages 	338	1.569549149097
along	its	length 	338	1.569549149097
American	League	Championship 	338	1.569549149097
an	album	that 	338	1.569549149097
an	even	number 	338	1.569549149097
and	Clark	Expedition 	338	1.569549149097
and	controlled	by 	338	1.569549149097
and	respect	for 	338	1.569549149097
and	social	issues 	338	1.569549149097
and	spent	a 	338	1.569549149097
appointed	Prime	Minister 	338	1.569549149097
are	distinct	from 	338	1.569549149097
are	presented	in 	338	1.569549149097
at	very	low 	338	1.569549149097
Barack	Obama	received 	338	1.569549149097
began	a	long 	338	1.569549149097
beginning	and	end 	338	1.569549149097
boycott	of	the 	338	1.569549149097
Car	and	Driver 	338	1.569549149097
catch	up	with 	338	1.569549149097
cause	of	his 	338	1.569549149097
Civil	War	broke 	338	1.569549149097
compete	in	a 	338	1.569549149097
composed	the	music 	338	1.569549149097
connects	with	the 	338	1.569549149097
count	of	the 	338	1.569549149097
critics	such	as 	338	1.569549149097
deck	of	the 	338	1.569549149097
defined	as	follows 	338	1.569549149097
Division	at	the 	338	1.569549149097
enhanced	by	the 	338	1.569549149097
established	diplomatic	relations 	338	1.569549149097
for	Health	and 	338	1.569549149097
for	production	of 	338	1.569549149097
forces	under	the 	338	1.569549149097
from	many	of 	338	1.569549149097
fruit	is	a 	338	1.569549149097
fusion	of	the 	338	1.569549149097
her	husband	had 	338	1.569549149097
his	criticism	of 	338	1.569549149097
his	junior	year 	338	1.569549149097
items	from	the 	338	1.569549149097
John	of	Gaunt 	338	1.569549149097
John	Paul	Jones 	338	1.569549149097
Kingdom	and	Ireland 	338	1.569549149097
Lake	is	located 	338	1.569549149097
matches	for	the 	338	1.569549149097
motion	picture	industry 	338	1.569549149097
neurons	in	the 	338	1.569549149097
of	returning	to 	338	1.569549149097
of	Sierra	Leone 	338	1.569549149097
on	loan	to 	338	1.569549149097
opening	ceremony	of 	338	1.569549149097
other	band	members 	338	1.569549149097
panel	of	the 	338	1.569549149097
playing	video	game 	338	1.569549149097
Postal	Service	operates 	338	1.569549149097
Presidential	Unit	Citation 	338	1.569549149097
prominent	figure	in 	338	1.569549149097
public	in	the 	338	1.569549149097
ranks	among	the 	338	1.569549149097
represented	by	two 	338	1.569549149097
reputation	in	the 	338	1.569549149097
restaurants	in	the 	338	1.569549149097
scheduled	to	open 	338	1.569549149097
second	set	of 	338	1.569549149097
several	months	in 	338	1.569549149097
six	months	before 	338	1.569549149097
speed	at	which 	338	1.569549149097
still	one	of 	338	1.569549149097
support	of	their 	338	1.569549149097
Supreme	Commander	of 	338	1.569549149097
that	for	every 	338	1.569549149097
the	Allies	in 	338	1.569549149097
the	coefficient	of 	338	1.569549149097
the	eleventh	century 	338	1.569549149097
the	expected	value 	338	1.569549149097
the	Hebrew	word 	338	1.569549149097
the	Home	Secretary 	338	1.569549149097
the	idea	and 	338	1.569549149097
the	Internet	in 	338	1.569549149097
the	municipal	government 	338	1.569549149097
the	physics	of 	338	1.569549149097
the	Presidential	Palace 	338	1.569549149097
the	ruling	class 	338	1.569549149097
the	temperature	is 	338	1.569549149097
the	tension	between 	338	1.569549149097
